,id,types,rarity,skin,total_traits,total_hidden_traits
7932,7932,Female,8904,Mid,3,0
7933,7933,Male,4115,Mid,4,0
7934,7934,Male,8617,Mid,3,0
7935,7935,Female,3385,Dark,3,0
7936,7936,Male,8207,Dark,2,0
7937,7937,Female,3705,Albino,3,0
7938,7938,Female,4551,Light,2,0
7939,7939,Male,3831,Light,3,0
7940,7940,Female,2289,Mid,4,0
7941,7941,Female,2213,Albino,2,0
7942,7942,Female,103,Dark,3,0
7943,7943,Female,7840,Mid,3,0
7944,7944,Male,3320,Light,5,0
7945,7945,Male,3355,Light,5,0
7946,7946,Male,851,Light,2,0
7947,7947,Male,4261,Light,3,0
7948,7948,Male,3136,Mid,3,1
7949,7949,Male,7162,Light,2,0
7950,7950,Male,5140,Mid,3,0
7951,7951,Male,2922,Mid,3,0
7952,7952,Male,3111,Mid,3,0
7953,7953,Male,3296,Mid,5,0
7954,7954,Male,7861,Mid,2,0
7955,7955,Male,8200,Dark,3,0
7956,7956,Male,3286,Albino,5,0
7957,7957,Female,8426,Light,3,0
7958,7958,Female,2695,Mid,2,0
7959,7959,Male,7615,Light,3,0
7960,7960,Male,3830,Mid,2,0
7961,7961,Male,4114,Mid,3,0
7962,7962,Male,8320,Albino,3,0
7963,7963,Male,9202,Dark,2,0
7964,7964,Male,9888,Mid,2,0
7965,7965,Female,9102,Light,3,0
7966,7966,Male,4491,Light,1,0
7967,7967,Female,2472,Dark,4,1
7968,7968,Male,7547,Light,3,0
7969,7969,Male,7673,Dark,3,0
7970,7970,Female,5925,Light,2,0
7971,7971,Female,29,Mid,6,1
7972,7972,Male,3541,Albino,3,0
7973,7973,Female,261,Dark,3,1
7974,7974,Male,7152,Dark,3,0
7975,7975,Male,2445,Dark,4,0
7976,7976,Female,1909,Light,3,0
7977,7977,Female,993,Light,3,0
7978,7978,Female,8401,Dark,4,1
7979,7979,Male,1969,Light,3,0
7980,7980,Female,2188,Light,3,0
7981,7981,Female,8328,Mid,4,0
7982,7982,Female,3450,Dark,2,0
7983,7983,Female,5791,Light,3,0
7984,7984,Male,2085,Light,3,0
7985,7985,Female,3599,Albino,3,0
7986,7986,Male,1425,Light,4,0
7987,7987,Female,2266,Dark,3,0
7988,7988,Male,5272,Light,3,0
7989,7989,Male,4188,Dark,2,0
7990,7990,Male,330,Mid,3,0
7991,7991,Male,5120,Light,3,0
7992,7992,Male,1842,Mid,2,0
7993,7993,Male,2710,Mid,2,0
7994,7994,Female,3012,Dark,3,0
7995,7995,Male,7403,Dark,2,0
7996,7996,Male,66,Light,3,0
7997,7997,Male,3413,Light,3,0
7998,7998,Male,4727,Mid,3,0
7999,7999,Female,1178,Light,4,0
8000,8000,Male,1004,Albino,5,0
8001,8001,Female,3446,Mid,3,0
8002,8002,Male,9502,Dark,3,0
8003,8003,Male,4903,Mid,3,0
8004,8004,Male,6153,Dark,2,0
8005,8005,Male,6600,Dark,3,0
8006,8006,Male,4118,Mid,3,0
8007,8007,Female,5367,Dark,4,0
8008,8008,Male,3930,Dark,3,0
8009,8009,Female,1607,Light,2,0
8010,8010,Female,313,Light,2,0
8011,8011,Male,6131,Mid,3,0
8012,8012,Male,3747,Mid,3,0
8013,8013,Male,6868,Mid,3,0
8014,8014,Male,3950,Mid,3,0
8015,8015,Male,4609,Dark,3,0
8016,8016,Male,3517,Dark,3,0
8017,8017,Male,810,Light,3,0
8018,8018,Female,8824,Mid,2,0
8019,8019,Male,5282,Light,4,0
8020,8020,Female,1173,Mid,3,0
8021,8021,Male,3452,Mid,2,0
8022,8022,Male,8122,Light,3,0
8023,8023,Female,571,Mid,4,0
8024,8024,Female,3649,Mid,2,0
8025,8025,Male,6292,Light,3,0
8026,8026,Male,4239,Mid,3,0
8027,8027,Female,9648,Dark,4,0
8028,8028,Male,7869,Mid,3,0
8029,8029,Female,9696,Light,3,0
8030,8030,Female,1256,Dark,3,1
8031,8031,Male,7385,Mid,3,0
8032,8032,Female,8414,Mid,4,1
8033,8033,Male,4640,Mid,2,0
8034,8034,Female,889,Mid,3,1
8035,8035,Female,2975,Light,5,1
8036,8036,Male,1014,Mid,4,0
8037,8037,Female,5674,Mid,4,0
8038,8038,Female,1980,Albino,3,0
8039,8039,Female,9598,Dark,3,0
8040,8040,Male,2968,Light,4,0
8041,8041,Male,882,Mid,4,0
8042,8042,Male,4013,Dark,2,0
8043,8043,Female,9805,Light,2,0
8044,8044,Female,294,Albino,3,0
8045,8045,Male,1747,Mid,3,0
8046,8046,Male,3868,Light,2,0
8047,8047,Male,3799,Dark,4,0
8048,8048,Male,6144,Mid,2,0
8049,8049,Male,6976,Dark,2,0
8050,8050,Male,8628,Light,4,0
8051,8051,Male,5527,Light,3,0
8052,8052,Male,6645,Mid,3,0
8053,8053,Male,803,Light,2,0
8054,8054,Female,5721,Mid,2,0
8055,8055,Female,2791,Light,3,0
8056,8056,Male,4116,Mid,4,0
8057,8057,Female,2142,Light,4,0
8058,8058,Female,2806,Light,3,0
8059,8059,Male,3838,Light,2,0
8060,8060,Female,9918,Light,4,0
8061,8061,Male,3759,Dark,3,0
8062,8062,Male,7101,Light,3,0
8063,8063,Female,112,Dark,3,0
8064,8064,Male,3897,Light,3,0
8065,8065,Male,1901,Light,4,0
8066,8066,Female,291,Dark,3,0
8067,8067,Male,7292,Light,3,0
8068,8068,Male,6733,Dark,3,0
8069,8069,Male,5522,Albino,3,0
8070,8070,Male,6340,Mid,3,0
8071,8071,Male,1884,Dark,4,0
8072,8072,Male,3976,Mid,4,0
8073,8073,Male,8182,Albino,3,0
8074,8074,Male,3856,Light,3,0
8075,8075,Male,8261,Mid,3,0
8076,8076,Female,5724,Mid,3,0
8077,8077,Female,8143,Mid,3,0
8078,8078,Male,7725,Dark,2,0
8079,8079,Male,3298,Light,5,1
8080,8080,Male,9621,Dark,4,0
8081,8081,Male,4125,Light,3,0
8082,8082,Male,1408,Light,3,0
8083,8083,Male,3145,Dark,3,0
8084,8084,Male,4453,Albino,2,0
8085,8085,Male,1782,Dark,3,0
8086,8086,Male,5333,Dark,4,0
8087,8087,Male,4181,Light,3,0
8088,8088,Male,2962,Dark,2,0
8089,8089,Female,2656,Dark,3,0
8090,8090,Male,6661,Light,3,0
8091,8091,Female,8879,Mid,2,0
8092,8092,Female,9344,Dark,3,0
8093,8093,Male,5121,Mid,3,0
8094,8094,Female,1681,Dark,3,0
8095,8095,Male,2224,Dark,3,0
8096,8096,Female,428,Light,2,0
8097,8097,Female,5675,Mid,3,0
8098,8098,Male,6483,Mid,3,0
8099,8099,Male,8118,Albino,2,0
8100,8100,Male,791,Mid,2,0
8101,8101,Male,3316,Dark,5,1
8102,8102,Male,7985,Light,3,0
8103,8103,Male,5061,Light,3,0
8104,8104,Male,6547,Light,2,0
8105,8105,Female,101,Light,4,0
8106,8106,Male,5550,Mid,3,0
8107,8107,Male,5329,Mid,3,0
8108,8108,Male,6863,Mid,3,0
8109,8109,Male,6087,Albino,3,0
8110,8110,Female,5381,Light,2,0
8111,8111,Male,2154,Mid,2,0
8112,8112,Male,6956,Mid,4,1
8113,8113,Male,7186,Light,2,0
8114,8114,Male,7134,Mid,2,0
8115,8115,Female,7933,Dark,3,0
8116,8116,Male,7022,Mid,3,0
8117,8117,Male,1422,Dark,2,0
8118,8118,Male,5027,Dark,3,0
8119,8119,Female,9390,Mid,3,0
8120,8120,Male,4098,Albino,4,1
8121,8121,Male,6216,Albino,3,0
8122,8122,Male,4564,Light,2,0
8123,8123,Male,1798,Mid,3,0
8124,8124,Male,1843,Light,3,0
8125,8125,Male,6118,Mid,3,0
8126,8126,Female,2183,Dark,3,0
8127,8127,Zombie,534,Zombie,1,0
8128,8128,Female,1585,Mid,2,0
8129,8129,Male,6289,Light,3,0
8130,8130,Male,2970,Light,3,0
8131,8131,Male,6949,Mid,3,0
8132,8132,Male,5041,Light,3,0
8133,8133,Female,8222,Albino,2,0
8134,8134,Female,743,Albino,2,0
8135,8135,Male,7569,Mid,3,0
8136,8136,Male,5299,Mid,3,0
8137,8137,Female,2325,Albino,2,0
8138,8138,Male,4403,Light,3,0
8139,8139,Male,2113,Light,3,0
8140,8140,Female,2802,Light,3,0
8141,8141,Female,1069,Light,2,0
8142,8142,Female,5771,Light,3,0
8143,8143,Male,6267,Mid,3,0
8144,8144,Male,9841,Mid,2,0
8145,8145,Male,6538,Dark,3,0
8146,8146,Male,95,Mid,2,0
8147,8147,Female,8806,Dark,3,0
8148,8148,Female,1114,Mid,2,0
8149,8149,Female,1518,Mid,2,0
8150,8150,Female,5821,Dark,2,0
8151,8151,Male,5067,Mid,3,0
8152,8152,Male,25,Light,6,1
8153,8153,Male,4128,Mid,3,0
8154,8154,Female,5906,Light,2,0
8155,8155,Male,3865,Mid,3,0
8156,8156,Male,6122,Light,3,0
8157,8157,Male,6011,Dark,4,0
8158,8158,Male,5026,Light,4,0
8159,8159,Male,6794,Dark,3,0
8160,8160,Male,6336,Light,3,0
8161,8161,Male,5464,Mid,3,0
8162,8162,Female,164,Albino,2,0
8163,8163,Male,6755,Mid,4,0
8164,8164,Female,1981,Dark,3,0
8165,8165,Male,5898,Albino,2,0
8166,8166,Female,8649,Light,3,0
8167,8167,Female,944,Mid,3,0
8168,8168,Female,2248,Dark,2,0
8169,8169,Female,1993,Albino,3,0
8170,8170,Male,6497,Dark,3,0
8171,8171,Male,5209,Albino,4,0
8172,8172,Female,8560,Light,4,0
8173,8173,Female,5433,Light,4,0
8174,8174,Male,5298,Mid,3,0
8175,8175,Male,7889,Albino,2,0
8176,8176,Female,1028,Dark,3,0
8177,8177,Male,8537,Mid,2,0
8178,8178,Male,6189,Light,2,0
8179,8179,Male,5178,Light,4,1
8180,8180,Male,8290,Dark,3,0
8181,8181,Male,842,Mid,3,0
8182,8182,Male,4102,Mid,3,0
8183,8183,Female,1710,Albino,3,1
8184,8184,Female,2129,Dark,3,0
8185,8185,Male,9637,Dark,2,0
8186,8186,Male,968,Dark,3,0
8187,8187,Female,3278,Mid,5,1
8188,8188,Male,1407,Mid,3,0
8189,8189,Male,6964,Mid,3,0
8190,8190,Female,1978,Mid,3,0
8191,8191,Male,755,Dark,5,2
8192,8192,Male,5519,Dark,3,0
8193,8193,Female,1170,Mid,3,0
8194,8194,Female,1891,Light,5,1
8195,8195,Male,921,Light,4,0
8196,8196,Female,5633,Light,2,0
8197,8197,Male,5453,Light,4,0
8198,8198,Male,6017,Light,2,0
8199,8199,Male,7687,Dark,3,0
8200,8200,Male,3804,Dark,4,0
8201,8201,Female,5625,Dark,4,1
8202,8202,Male,903,Dark,2,0
8203,8203,Female,2733,Light,3,0
8204,8204,Male,5539,Mid,3,0
8205,8205,Male,6085,Mid,3,0
8206,8206,Female,3580,Light,2,0
8207,8207,Male,5840,Dark,3,0
8208,8208,Male,7268,Mid,3,0
8209,8209,Female,9754,Dark,2,0
8210,8210,Male,1838,Light,2,0
8211,8211,Male,8221,Mid,2,0
8212,8212,Male,7275,Mid,3,0
8213,8213,Male,5287,Dark,2,0
8214,8214,Male,6318,Albino,2,0
8215,8215,Male,6172,Light,3,0
8216,8216,Male,2053,Light,3,0
8217,8217,Female,442,Light,4,0
8218,8218,Female,3675,Dark,3,0
8219,8219,Ape,44,Ape,1,0
8220,8220,Female,3628,Light,4,0
8221,8221,Female,6469,Mid,2,0
8222,8222,Male,3344,Mid,5,0
8223,8223,Male,3812,Light,2,0
8224,8224,Female,9554,Mid,2,0
8225,8225,Male,1770,Mid,3,0
8226,8226,Male,3836,Mid,3,0
8227,8227,Male,8257,Light,2,0
8228,8228,Female,1512,Mid,3,0
8229,8229,Female,5739,Light,4,0
8230,8230,Female,266,Mid,3,0
8231,8231,Male,4269,Dark,3,0
8232,8232,Male,6761,Dark,2,0
8233,8233,Male,7249,Mid,3,0
8234,8234,Male,7576,Dark,4,0
8235,8235,Female,2245,Light,3,0
8236,8236,Male,8262,Light,4,0
8237,8237,Male,2259,Dark,2,0
8238,8238,Male,5924,Dark,2,0
8239,8239,Female,7115,Mid,4,0
8240,8240,Female,9228,Dark,3,0
8241,8241,Female,230,Dark,4,0
8242,8242,Male,3442,Light,4,0
8243,8243,Female,579,Light,3,0
8244,8244,Male,4298,Dark,3,0
8245,8245,Male,7767,Light,3,0
8246,8246,Male,7400,Dark,3,0
8247,8247,Male,5554,Dark,4,0
8248,8248,Female,3291,Mid,5,1
8249,8249,Female,5443,Mid,3,0
8250,8250,Male,2592,Light,3,0
8251,8251,Female,158,Light,2,0
8252,8252,Female,8828,Mid,2,0
8253,8253,Male,1413,Mid,2,0
8254,8254,Female,1500,Mid,3,0
8255,8255,Female,1660,Mid,3,0
8256,8256,Male,9133,Light,4,0
8257,8257,Male,6417,Light,3,0
8258,8258,Male,1776,Mid,4,0
8259,8259,Male,3776,Mid,3,0
8260,8260,Female,238,Light,3,0
8261,8261,Female,2371,Light,3,0
8262,8262,Male,4281,Dark,3,0
8263,8263,Female,1018,Light,2,0
8264,8264,Male,8713,Albino,3,0
8265,8265,Female,626,Mid,4,0
8266,8266,Male,6676,Mid,3,0
8267,8267,Female,1629,Albino,2,0
8268,8268,Female,2649,Light,3,0
8269,8269,Female,2407,Dark,3,0
8270,8270,Male,7834,Light,3,0
8271,8271,Female,5826,Mid,3,0
8272,8272,Male,6188,Dark,2,0
8273,8273,Male,7287,Mid,2,0
8274,8274,Male,6119,Albino,3,0
8275,8275,Female,5795,Albino,2,0
8276,8276,Female,1480,Dark,3,0
8277,8277,Male,4937,Dark,3,0
8278,8278,Male,6156,Mid,3,0
8279,8279,Female,1958,Dark,3,1
8280,8280,Male,6789,Light,4,0
8281,8281,Male,7217,Light,3,0
8282,8282,Female,1291,Mid,3,0
8283,8283,Male,7705,Light,3,0
8284,8284,Female,6456,Dark,3,0
8285,8285,Male,7005,Dark,3,0
8286,8286,Female,6393,Light,2,0
8287,8287,Female,2745,Dark,4,0
8288,8288,Male,7230,Dark,3,0
8289,8289,Male,2110,Mid,4,0
8290,8290,Female,1265,Light,3,1
8291,8291,Male,9001,Dark,3,0
8292,8292,Male,5537,Light,2,0
8293,8293,Female,1726,Albino,2,0
8294,8294,Male,7855,Dark,3,0
8295,8295,Male,6516,Light,3,0
8296,8296,Female,3088,Albino,2,0
8297,8297,Male,4627,Dark,2,0
8298,8298,Female,5737,Light,4,0
8299,8299,Female,122,Light,2,0
8300,8300,Female,3694,Dark,3,0
8301,8301,Male,4213,Mid,3,0
8302,8302,Male,4600,Light,4,0
8303,8303,Male,3826,Light,3,0
8304,8304,Male,3144,Light,3,0
8305,8305,Male,4089,Mid,4,0
8306,8306,Male,7521,Albino,2,0
8307,8307,Zombie,518,Zombie,2,0
8308,8308,Female,8881,Dark,3,0
8309,8309,Female,8896,Light,2,0
8310,8310,Female,9751,Dark,3,0
8311,8311,Male,6396,Mid,2,0
8312,8312,Male,3131,Dark,3,1
8313,8313,Male,821,Dark,3,0
8314,8314,Female,4174,Mid,3,0
8315,8315,Male,7836,Albino,3,0
8316,8316,Female,1991,Light,3,0
8317,8317,Male,1385,Light,3,0
8318,8318,Male,5624,Mid,2,0
8319,8319,Male,6201,Dark,3,0
8320,8320,Female,1008,Dark,3,0
8321,8321,Female,1118,Mid,2,0
8322,8322,Male,6097,Light,3,0
8323,8323,Female,4183,Light,4,0
8324,8324,Male,6453,Mid,3,0
8325,8325,Male,325,Dark,3,0
8326,8326,Female,5766,Light,4,0
8327,8327,Male,7290,Mid,3,0
8328,8328,Male,3394,Dark,3,0
8329,8329,Male,7903,Mid,2,0
8330,8330,Female,5912,Light,3,0
8331,8331,Female,9904,Dark,3,0
8332,8332,Male,7236,Mid,3,0
8333,8333,Male,7984,Mid,2,0
8334,8334,Male,3844,Albino,3,0
8335,8335,Male,6724,Mid,3,0
8336,8336,Male,8558,Light,2,0
8337,8337,Male,4308,Light,3,0
8338,8338,Male,5902,Albino,3,0
8339,8339,Male,9963,Mid,3,0
8340,8340,Male,7241,Mid,3,0
8341,8341,Male,7388,Dark,3,0
8342,8342,Male,2891,Light,3,0
8343,8343,Male,7655,Light,4,0
8344,8344,Male,2531,Albino,4,0
8345,8345,Female,2006,Mid,3,0
8346,8346,Male,4312,Dark,4,0
8347,8347,Female,2420,Albino,2,0
8348,8348,Male,1,Mid,7,0
8349,8349,Female,446,Dark,3,0
8350,8350,Female,173,Albino,2,0
8351,8351,Female,9269,Dark,3,0
8352,8352,Female,5631,Dark,3,0
8353,8353,Male,6404,Mid,3,0
8354,8354,Female,2997,Dark,3,0
8355,8355,Male,9309,Albino,2,0
8356,8356,Female,9024,Mid,2,0
8357,8357,Male,1919,Light,4,0
8358,8358,Male,9604,Mid,2,0
8359,8359,Male,4791,Mid,3,0
8360,8360,Female,3403,Dark,3,0
8361,8361,Male,4005,Dark,3,0
8362,8362,Male,4370,Albino,2,0
8363,8363,Female,2783,Light,3,0
8364,8364,Female,476,Dark,3,0
8365,8365,Female,1260,Dark,3,0
8366,8366,Male,7456,Light,3,0
8367,8367,Male,8840,Mid,3,0
8368,8368,Male,2521,Albino,3,0
8369,8369,Male,4230,Dark,3,1
8370,8370,Male,4426,Dark,2,0
8371,8371,Male,4436,Mid,1,0
8372,8372,Male,6257,Dark,3,0
8373,8373,Male,4353,Dark,2,0
8374,8374,Female,1616,Light,4,0
8375,8375,Male,9162,Light,3,0
8376,8376,Female,8666,Light,4,0
8377,8377,Male,6303,Dark,3,0
8378,8378,Male,4169,Mid,3,0
8379,8379,Male,5463,Light,3,0
8380,8380,Male,4489,Dark,2,0
8381,8381,Male,7773,Mid,2,0
8382,8382,Male,8779,Light,3,0
8383,8383,Male,7306,Mid,3,0
8384,8384,Male,964,Mid,2,0
8385,8385,Male,2888,Light,4,0
8386,8386,Zombie,544,Zombie,2,0
8387,8387,Female,2180,Light,4,1
8388,8388,Male,7013,Mid,3,0
8389,8389,Male,4591,Dark,3,0
8390,8390,Male,5215,Albino,4,0
8391,8391,Male,8901,Mid,2,0
8392,8392,Female,300,Light,2,0
8393,8393,Male,4324,Mid,3,0
8394,8394,Female,2287,Dark,3,0
8395,8395,Male,1748,Mid,3,0
8396,8396,Male,9838,Dark,2,0
8397,8397,Female,2676,Mid,2,0
8398,8398,Male,5488,Light,3,0
8399,8399,Female,5399,Mid,4,1
8400,8400,Female,3473,Albino,4,0
8401,8401,Male,5461,Light,3,0
8402,8402,Male,1341,Light,3,0
8403,8403,Male,4505,Light,1,0
8404,8404,Male,4816,Mid,3,0
8405,8405,Female,3698,Light,3,0
8406,8406,Female,8692,Mid,3,0
8407,8407,Male,3819,Light,4,0
8408,8408,Male,7698,Mid,3,0
8409,8409,Male,7376,Dark,3,0
8410,8410,Male,1375,Dark,3,0
8411,8411,Female,2575,Light,2,0
8412,8412,Male,5837,Light,4,0
8413,8413,Male,3756,Dark,2,0
8414,8414,Female,1711,Albino,2,0
8415,8415,Male,8452,Light,2,0
8416,8416,Female,3607,Light,4,1
8417,8417,Female,1322,Albino,2,0
8418,8418,Female,2015,Albino,3,0
8419,8419,Female,1196,Light,2,0
8420,8420,Female,249,Mid,2,0
8421,8421,Female,9511,Albino,3,0
8422,8422,Male,7713,Light,4,0
8423,8423,Male,6818,Light,3,0
8424,8424,Female,8603,Mid,2,0
8425,8425,Female,5383,Light,4,0
8426,8426,Female,412,Light,3,0
8427,8427,Male,6754,Dark,4,0
8428,8428,Female,1152,Dark,3,0
8429,8429,Male,6886,Albino,3,0
8430,8430,Male,5264,Light,3,0
8431,8431,Female,1923,Light,3,0
8432,8432,Male,3305,Mid,5,0
8433,8433,Male,9100,Light,3,0
8434,8434,Female,2535,Light,3,0
8435,8435,Male,9019,Albino,2,0
8436,8436,Female,9927,Dark,2,0
8437,8437,Female,3477,Mid,2,0
8438,8438,Female,5652,Dark,4,0
8439,8439,Female,141,Light,3,0
8440,8440,Female,2230,Albino,4,1
8441,8441,Male,7262,Albino,3,0
8442,8442,Male,7109,Mid,2,0
8443,8443,Male,6983,Albino,4,0
8444,8444,Male,7380,Dark,3,0
8445,8445,Male,4225,Mid,4,1
8446,8446,Male,7362,Mid,4,0
8447,8447,Female,1009,Dark,3,0
8448,8448,Male,5211,Light,4,0
8449,8449,Male,9022,Dark,2,0
8450,8450,Female,8472,Light,3,0
8451,8451,Male,9634,Light,3,0
8452,8452,Male,1423,Light,2,0
8453,8453,Male,7100,Light,3,0
8454,8454,Female,1670,Dark,2,0
8455,8455,Male,4004,Dark,3,0
8456,8456,Female,9859,Albino,2,0
8457,8457,Male,6969,Light,3,0
8458,8458,Female,7113,Light,3,0
8459,8459,Male,9535,Light,3,0
8460,8460,Male,7048,Light,3,0
8461,8461,Female,467,Mid,3,0
8462,8462,Male,7911,Light,3,0
8463,8463,Male,5246,Light,4,0
8464,8464,Male,7043,Light,2,0
8465,8465,Female,178,Light,3,0
8466,8466,Male,5529,Dark,3,0
8467,8467,Female,3373,Dark,2,0
8468,8468,Male,3449,Light,3,0
8469,8469,Male,3170,Light,4,0
8470,8470,Female,8530,Dark,3,0
8471,8471,Male,3958,Albino,3,0
8472,8472,Zombie,542,Zombie,2,0
8473,8473,Male,6403,Dark,3,0
8474,8474,Male,4755,Albino,2,0
8475,8475,Male,7822,Mid,2,0
8476,8476,Male,9863,Mid,3,0
8477,8477,Male,5544,Mid,2,0
8478,8478,Male,7601,Dark,3,0
8479,8479,Male,3116,Dark,4,1
8480,8480,Male,7168,Mid,3,0
8481,8481,Male,8246,Albino,3,0
8482,8482,Male,4347,Albino,2,0
8483,8483,Female,5792,Dark,4,1
8484,8484,Male,7525,Light,3,0
8485,8485,Female,3587,Mid,4,0
8486,8486,Male,2872,Light,3,0
8487,8487,Female,2020,Dark,3,0
8488,8488,Male,7081,Mid,3,0
8489,8489,Male,4703,Dark,2,0
8490,8490,Male,7720,Dark,3,0
8491,8491,Male,4425,Light,1,0
8492,8492,Male,8291,Mid,3,0
8493,8493,Female,213,Dark,3,0
8494,8494,Male,6939,Mid,3,0
8495,8495,Female,9956,Light,4,0
8496,8496,Female,1900,Light,3,0
8497,8497,Female,5352,Light,3,0
8498,8498,Ape,30,Ape,2,0
8499,8499,Male,1021,Dark,3,0
8500,8500,Male,9774,Dark,3,0
8501,8501,Male,5472,Dark,3,0
8502,8502,Female,5885,Albino,3,0
8503,8503,Male,7740,Mid,3,0
8504,8504,Male,7280,Light,3,0
8505,8505,Female,8477,Dark,2,0
8506,8506,Female,1910,Mid,3,0
8507,8507,Male,4227,Dark,3,0
8508,8508,Male,9107,Light,3,0
8509,8509,Female,5772,Mid,3,0
8510,8510,Male,7966,Albino,3,0
8511,8511,Female,867,Light,2,0
8512,8512,Female,5707,Dark,3,0
8513,8513,Male,7051,Albino,3,0
8514,8514,Female,2630,Mid,3,0
8515,8515,Male,1785,Light,2,0
8516,8516,Female,2513,Light,3,0
8517,8517,Male,5609,Light,3,0
8518,8518,Male,6713,Dark,3,0
8519,8519,Female,9304,Dark,2,0
8520,8520,Male,1433,Light,3,0
8521,8521,Male,6341,Mid,3,0
8522,8522,Male,7625,Albino,3,0
8523,8523,Female,5359,Light,3,0
8524,8524,Female,2484,Dark,2,0
8525,8525,Male,3909,Light,2,0
8526,8526,Female,2605,Light,2,0
8527,8527,Female,212,Light,2,0
8528,8528,Female,7190,Light,3,0
8529,8529,Female,2146,Light,3,0
8530,8530,Male,3885,Light,3,0
8531,8531,Zombie,524,Zombie,3,0
8532,8532,Male,319,Dark,2,0
8533,8533,Female,2319,Light,3,0
8534,8534,Male,6768,Albino,3,0
8535,8535,Female,3005,Light,3,0
8536,8536,Male,7455,Dark,3,0
8537,8537,Female,2619,Dark,3,0
8538,8538,Female,8578,Light,3,0
8539,8539,Female,2016,Dark,4,1
8540,8540,Male,6853,Dark,2,0
8541,8541,Male,7015,Mid,3,0
8542,8542,Male,7764,Mid,2,0
8543,8543,Male,8190,Mid,3,0
8544,8544,Female,9031,Light,3,0
8545,8545,Male,6448,Dark,3,0
8546,8546,Male,774,Dark,2,0
8547,8547,Male,6858,Light,4,0
8548,8548,Female,8594,Mid,3,0
8549,8549,Male,4471,Albino,1,0
8550,8550,Male,3163,Light,3,0
8551,8551,Male,4334,Light,3,0
8552,8552,Female,670,Mid,3,0
8553,8553,Zombie,497,Zombie,1,0
8554,8554,Male,3375,Light,3,0
8555,8555,Male,8878,Light,2,0
8556,8556,Female,3589,Mid,3,0
8557,8557,Male,5958,Light,4,0
8558,8558,Male,6698,Mid,3,0
8559,8559,Male,5147,Dark,3,0
8560,8560,Female,2812,Dark,3,0
8561,8561,Male,1019,Mid,2,0
8562,8562,Male,96,Dark,2,0
8563,8563,Male,8777,Mid,4,0
8564,8564,Male,1778,Dark,2,0
8565,8565,Female,1153,Dark,2,0
8566,8566,Female,1562,Mid,2,0
8567,8567,Male,5313,Mid,4,0
8568,8568,Male,4487,Dark,2,0
8569,8569,Male,1817,Mid,3,0
8570,8570,Female,2742,Albino,3,0
8571,8571,Male,1092,Dark,4,0
8572,8572,Male,9154,Dark,3,0
8573,8573,Male,7225,Light,2,0
8574,8574,Male,2929,Light,4,0
8575,8575,Male,3212,Dark,2,0
8576,8576,Female,590,Light,3,0
8577,8577,Female,1481,Dark,2,0
8578,8578,Male,4455,Light,2,0
8579,8579,Female,679,Light,3,0
8580,8580,Female,8125,Dark,4,0
8581,8581,Male,56,Mid,3,0
8582,8582,Female,1131,Light,3,0
8583,8583,Male,3949,Albino,2,0
8584,8584,Male,4135,Light,4,0
8585,8585,Female,3077,Mid,3,0
8586,8586,Male,8533,Dark,2,0
8587,8587,Male,9550,Mid,3,0
8588,8588,Male,6371,Light,3,0
8589,8589,Female,575,Dark,2,0
8590,8590,Male,4659,Dark,2,0
8591,8591,Male,7675,Mid,3,0
8592,8592,Female,1659,Dark,3,0
8593,8593,Male,4444,Albino,1,0
8594,8594,Male,4346,Mid,3,0
8595,8595,Female,7959,Light,2,0
8596,8596,Male,4464,Light,4,0
8597,8597,Male,7074,Albino,2,0
8598,8598,Male,7498,Light,3,0
8599,8599,Male,6763,Mid,3,0
8600,8600,Female,3033,Dark,2,0
8601,8601,Male,3232,Light,2,0
8602,8602,Female,5420,Mid,3,0
8603,8603,Male,6887,Dark,3,0
8604,8604,Female,5647,Light,3,0
8605,8605,Female,1212,Light,2,0
8606,8606,Male,3408,Mid,3,0
8607,8607,Male,7486,Dark,2,0
8608,8608,Male,3488,Dark,3,1
8609,8609,Male,5292,Light,3,0
8610,8610,Male,4723,Mid,4,0
8611,8611,Male,5482,Mid,3,0
8612,8612,Male,8013,Light,2,0
8613,8613,Male,9655,Dark,3,0
8614,8614,Male,6163,Mid,4,0
8615,8615,Male,4375,Light,3,0
8616,8616,Male,5065,Mid,3,0
8617,8617,Female,277,Light,4,1
8618,8618,Male,3274,Light,5,1
8619,8619,Male,9605,Mid,3,0
8620,8620,Male,88,Light,2,0
8621,8621,Female,2658,Dark,4,1
8622,8622,Male,4214,Mid,2,0
8623,8623,Female,2615,Light,3,0
8624,8624,Male,1073,Light,3,0
8625,8625,Male,856,Light,2,0
8626,8626,Male,6151,Light,3,0
8627,8627,Male,7384,Mid,4,0
8628,8628,Male,4720,Mid,2,0
8629,8629,Female,3586,Dark,2,0
8630,8630,Female,242,Dark,2,0
8631,8631,Female,2464,Light,3,0
8632,8632,Male,9483,Albino,3,0
8633,8633,Male,3388,Albino,3,0
8634,8634,Male,5219,Albino,3,0
8635,8635,Female,2185,Mid,3,0
8636,8636,Female,2189,Mid,3,0
8637,8637,Male,6974,Dark,3,0
8638,8638,Female,662,Mid,3,0
8639,8639,Female,4496,Mid,1,0
8640,8640,Male,2309,Light,2,0
8641,8641,Male,8541,Albino,2,0
8642,8642,Male,9748,Dark,3,0
8643,8643,Male,2925,Dark,3,0
8644,8644,Male,8568,Dark,2,0
